,All representations,,,,Condition,,Data Type,Didn't use interaction,,,,,,,Insight Description,Justification,,,Notebook,,,,,PID,,Python Used,,,,,,Timestamp,,,Utterance,Was Interaction Used,Was Recapped,Was Vis used,group,interaction_used,,,Data Type,UtteranceType,highlevel,Was Interaction Used_content,Was Vis used_content,Python Used_content,Other representation_content,joined,output_types,combined_content
330,"jointplot_happinessScore_lifeExpectancy_3r2sh20eihappiness,",,,,Static,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,29:33,,,"Okay, so increased happiness generally with increased life expectancy. But we've lost the element of time and Country",,,jointplot_happinessScore_lifeExpectancy_3r2sh20eihappiness,scatterplot,FALSE,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,"alx.jointplot(df,x='happinessScore',y='lifeExpectancy')",,,jointplot_happinessScore_lifeExpectancy_3r2sh20eihappiness,visualization," alx.jointplot(df,x='happinessScore',y='lifeExpectancy')  "
331,"profile_dataframe_3r2sh20eihappiness,",,,,Static,,distribution (categorical),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,30:07,,,It's going to give me way too many– I already saw how many unique values there were. There were a lot of countries. ,,,profile_dataframe_3r2sh20eihappiness,profile,FALSE,,,distribution (categorical),representation comment,ANALYSIS PROCESS,,"columns = df.columns 
 alx.profile(df,vars=columns)",,,profile_dataframe_3r2sh20eihappiness,visualization," columns = df.columns 
 alx.profile(df,vars=columns)  "
332,"lineplot_year_averageHappinessScore_3r2sh20eihappiness,",,,,Static,,,,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,30:12,,,We'll start with it. It's going to be a bad idea. Okay. I think country is the only idnetifier. There's no cluster here. Great good spaghetti plot told me nothing.,,,lineplot_year_averageHappinessScore_3r2sh20eihappiness,lineplot,FALSE,,,,representation comment,ANALYSIS PROCESS,,"alx.lineplot(df,x='year',y='average(happinessScore)', color= 'country')",,,lineplot_year_averageHappinessScore_3r2sh20eihappiness,visualization," alx.lineplot(df,x='year',y='average(happinessScore)', color= 'country')  "
333,"lineplot_year_averageHappinessScore_3r2sh20eihappiness,",,,,Static,,relationship (categorical X continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,30:32,,,Although there is this blue one down here.,,,lineplot_year_averageHappinessScore_3r2sh20eihappiness,lineplot,FALSE,,,relationship (categorical X continuous),outlier (relationship),RELATIONSHIP,,"alx.lineplot(df,x='year',y='average(happinessScore)', color= 'country')",,,lineplot_year_averageHappinessScore_3r2sh20eihappiness,visualization," alx.lineplot(df,x='year',y='average(happinessScore)', color= 'country')  "
334,"lineplot_year_averageHappinessScore_3r2sh20eihappiness,",,,,Static,,relationship (categorical X continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,30:35,,,Who knows which blue one that is because of my terrible decision.,,,lineplot_year_averageHappinessScore_3r2sh20eihappiness,lineplot,FALSE,,,relationship (categorical X continuous),outlier (relationship),RELATIONSHIP,,"alx.lineplot(df,x='year',y='average(happinessScore)', color= 'country')",,,lineplot_year_averageHappinessScore_3r2sh20eihappiness,visualization," alx.lineplot(df,x='year',y='average(happinessScore)', color= 'country')  "
335,"pairplot_dataframe_3r2sh20eihappiness,",,,,Static,,,,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,31:14,,,"Now, I'm just looking at overall patterns and things that look weird. ",,,pairplot_dataframe_3r2sh20eihappiness,pairplot,FALSE,,,,plan of action,ANALYSIS PROCESS,,alx.pairplot(df),,,pairplot_dataframe_3r2sh20eihappiness,visualization, alx.pairplot(df)  
336,"pairplot_dataframe_3r2sh20eihappiness,",,,,Static,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,31:18,,,So this jumps out to me– the relationship between GDP per capita and corruption.,,,pairplot_dataframe_3r2sh20eihappiness,pairplot,FALSE,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,alx.pairplot(df),,,pairplot_dataframe_3r2sh20eihappiness,visualization, alx.pairplot(df)  
337,"pairplot_dataframe_3r2sh20eihappiness,",,,,Static,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,31:25,,,I don't know why there's that weird shape in the data. But it seems that corruption is causing problems. Kind of across the board we see weird stuff. ,,,pairplot_dataframe_3r2sh20eihappiness,pairplot,FALSE,,,relationship (continuous X continuous),relationship form (linearity/non-linearity),RELATIONSHIP,,alx.pairplot(df),,,pairplot_dataframe_3r2sh20eihappiness,visualization, alx.pairplot(df)  
338,,,,,Static,,,,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,31:33,,,"So I'm going to like, look back up to corruption up here.",,,,none,FALSE,,,,plan of action,ANALYSIS PROCESS,,,,,,,   
339,"profile_dataframe_3r2sh20eihappiness, pairplot_dataframe_3r2sh20eihappiness,",,,,Static,,distribution  (continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,31:40,,,It seems like there's some bimodal relationship. ,,,"profile_dataframe_3r2sh20eihappiness, pairplot_dataframe_3r2sh20eihappiness",Multi-view Chart,FALSE,,,distribution  (continuous),"distribution shape [shape, skew, kurtosis]",VARIABLE,,"columns = df.columns 
 alx.profile(df,vars=columns) alx.pairplot(df)",,,"profile_dataframe_3r2sh20eihappiness, pairplot_dataframe_3r2sh20eihappiness","visualization, visualization"," columns = df.columns 
 alx.profile(df,vars=columns) alx.pairplot(df)  "
340,"pairplot_dataframe_3r2sh20eihappiness, ,",,,,Static,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,31:46,,,There's a lot of outliers overall.,,,"pairplot_dataframe_3r2sh20eihappiness,",pairplot,FALSE,,,relationship (continuous X continuous),outlier (relationship),RELATIONSHIP,,alx.pairplot(df),,,"pairplot_dataframe_3r2sh20eihappiness,",visualization, alx.pairplot(df)  
341,"pairplot_dataframe_3r2sh20eihappiness,",,,,Static,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,33:25,,,"I'm just looking at the overall blobs and shapes. We've got outliers, of course, because there's a lot of data here. most things are pretty blobby.",,,pairplot_dataframe_3r2sh20eihappiness,pairplot,FALSE,,,relationship (continuous X continuous),relationship form (linearity/non-linearity),RELATIONSHIP,,alx.pairplot(df),,,pairplot_dataframe_3r2sh20eihappiness,visualization, alx.pairplot(df)  
342,"pairplot_dataframe_3r2sh20eihappiness,",,,,Static,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,33:02,,," mean, the clear thing that stands out. Is this happiness and GDP per capita.",,,pairplot_dataframe_3r2sh20eihappiness,pairplot,FALSE,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,alx.pairplot(df),,,pairplot_dataframe_3r2sh20eihappiness,visualization, alx.pairplot(df)  
343,"pairplot_dataframe_3r2sh20eihappiness,",,,,Static,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,33:14,,,"But we also see happiness having some relationship with the next 2 things. social support, life expectancy.",,,pairplot_dataframe_3r2sh20eihappiness,pairplot,FALSE,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,alx.pairplot(df),,,pairplot_dataframe_3r2sh20eihappiness,visualization, alx.pairplot(df)  
344,"pairplot_dataframe_3r2sh20eihappiness,",,,,Static,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,34:12,,,"I'm going to go focus more on happiness, since I found the ones that are closest to what I want, like, Look at the ones that are further away to make sure it wasn't missing a ton of stuff. So there is some relationship here to positive affect",,,pairplot_dataframe_3r2sh20eihappiness,pairplot,FALSE,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,alx.pairplot(df),,,pairplot_dataframe_3r2sh20eihappiness,visualization, alx.pairplot(df)  
345,"pairplot_dataframe_3r2sh20eihappiness,",,,,Static,,distribution  (continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,34:57,,,"So first at the distribution of corruption on its face. I mean, it's skewed.",,,pairplot_dataframe_3r2sh20eihappiness,pairplot,FALSE,,,distribution  (continuous),"distribution shape [shape, skew, kurtosis]",VARIABLE,,alx.pairplot(df),,,pairplot_dataframe_3r2sh20eihappiness,visualization, alx.pairplot(df)  
346,"pairplot_dataframe_3r2sh20eihappiness,",,,,Static,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,25:03,,,"If we look at corruption and generosity, this seems there's 2 blobs, some Bimodal of something going on. So like, I'm curious which countries or time have this split between corruption and generosity.",,,pairplot_dataframe_3r2sh20eihappiness,pairplot,FALSE,,,relationship (continuous X continuous),relationship cluster(s)/subgroup/ unexpected,RELATIONSHIP,,alx.pairplot(df),,,pairplot_dataframe_3r2sh20eihappiness,visualization, alx.pairplot(df)  
347,"pairplot_dataframe_3r2sh20eihappiness,",,,,Static,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,25:17,,,  I'm curious if that like seeing law that starts come out in corruption if they overlap. So I'm going to go down this rabbit hole to start looking at that generosity  confidence in government.,,,pairplot_dataframe_3r2sh20eihappiness,pairplot,FALSE,,,relationship (continuous X continuous),relationship existence / non-existence,RELATIONSHIP,,alx.pairplot(df),,,pairplot_dataframe_3r2sh20eihappiness,visualization, alx.pairplot(df)  
348,"pairplot_dataframe_3r2sh20eihappiness, filter_corruption_3r2sh20eihappiness,",,,,Static,,distribution  (continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,filter_corruption_3r2sh20eihappiness,,,,,,36:15,,,it seems there's some corruption below point 5 and greater than 0 point 5. So I am just curious. 239 rows.,,,pairplot_dataframe_3r2sh20eihappiness,dataframe_pairplot,FALSE,,,distribution  (continuous),"distribution shape [shape, skew, kurtosis]",VARIABLE,,alx.pairplot(df),df[df.corruption < 0.5],,"pairplot_dataframe_3r2sh20eihappiness, filter_corruption_3r2sh20eihappiness","visualization, dataframe",alx.pairplot(df) df[df.corruption < 0.5]
349,"unique_countries_low_corruption_3r2sh20eihappiness,",,,,Static,,distribution  (continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,unique_countries_low_corruption_3r2sh20eihappiness,,,,,,36:50,,,"239 rows. We've got some kind of all over the world who have the lower corruption, and the greater corruption",,,,none,FALSE,,,distribution  (continuous),"distribution shape [shape, skew, kurtosis]",VARIABLE,,,"sub = df[df.corruption < 0.5]
 sub.country.unique()",,unique_countries_low_corruption_3r2sh20eihappiness,other,"sub = df[df.corruption < 0.5]
 sub.country.unique()"
350,,,,,Static,,relationship (continuous X continuous),,,,,,,,,,,,Happiness,,,,,3r2sh20ei,,,,,,,,44:30,,,"So we see this like purple cluster, I can't guarantee those are the same countries. There's also this other group of blue dots, kind of along the bottom.",,,,none,FALSE,,,relationship (continuous X continuous),relationship cluster(s)/subgroup/ unexpected,RELATIONSHIP,,,,,,,   
351,"df_head_7ACC0B75happiness,",,,,Static,,,,,,,,,,,,,,Happiness,,,,,7ACC0B75,,df_head_7ACC0B75happiness,,,,,,14:10,,,"Country, name, Life Ladder. Not sure what that means yet. LogGDP. Social Support. Life expectancy. Freedom. ",,,,dataframe,FALSE,,,,variable metadata,DATASET,,,df.head(),,df_head_7ACC0B75happiness,dataframe,  df.head() 
352,"df_columns1_7ACC0B75happiness,",,,,Static,,,,,,,,,,,,,,Happiness,,,,,7ACC0B75,,df_columns1_7ACC0B75happiness,,,,,,14:45,,,"Okay, confidence in government is the last column.",,,,columns,FALSE,,,,variable metadata,DATASET,,,df.columns,,df_columns1_7ACC0B75happiness,columns,  df.columns 
353,"df_head_7ACC0B75happiness,",,,,Static,,,,,,,,,,,,,,Happiness,,,,,7ACC0B75,,df_head_7ACC0B75happiness,,,,,,16:02,,,So the first you can learn from the data centers mostly has numerical values. There's not much categories except for the country name.,,,,dataframe,FALSE,,,,variable metadata,DATASET,,,df.head(),,df_head_7ACC0B75happiness,dataframe,  df.head() 
354,"profile_all_columns7_7ACC0B75happiness,",,,,Static,,distribution (categorical),,,,,,,,,,,,Happiness,,,,,7ACC0B75,,,,,,,,16:28,,,"country, 166. Okay,",,,profile_all_columns7_7ACC0B75happiness,profile,FALSE,,,distribution (categorical),"distribution range [min, max]",VARIABLE,,"alx.profile(df,vars=columns)",,,profile_all_columns7_7ACC0B75happiness,visualization," alx.profile(df,vars=columns)  "
355,"profile_all_columns7_7ACC0B75happiness,",,,,Static,,distribution (categorical),,,,,,,,,,,,Happiness,,,,,7ACC0B75,,,,,,,,16:42,,,"I'm not sure if 2,004 is the left most value. Well, it should be okay. 2,004 to 2022.",,,profile_all_columns7_7ACC0B75happiness,profile,FALSE,,,distribution (categorical),"distribution range [min, max]",VARIABLE,,"alx.profile(df,vars=columns)",,,profile_all_columns7_7ACC0B75happiness,visualization," alx.profile(df,vars=columns)  "
356,"profile_all_columns7_7ACC0B75happiness, data_dictionary,",,,,Static,,distribution (categorical),,,,,,,,,range instead of metadata as real data has been visualized,,,Happiness,,,,,7ACC0B75,,,,,,,,16:54,,,"life ladder. still don't know what this means. I mean, let's look at this okay, 0 to 10.",,,profile_all_columns7_7ACC0B75happiness,Multi-view Chart,FALSE,,,distribution (categorical),"distribution range [min, max]",VARIABLE,,"alx.profile(df,vars=columns)",,data_dictionary,"profile_all_columns7_7ACC0B75happiness, data_dictionary","visualization, data_dictionary"," alx.profile(df,vars=columns)  data_dictionary"
357,"profile_all_columns7_7ACC0B75happiness,",,,,Static,,distribution (categorical),,,,,,,,,,,,Happiness,,,,,7ACC0B75,,,,,,,,17:39,,,"understandably but expectedly, It follows a normal distribution.",,,profile_all_columns7_7ACC0B75happiness,profile,FALSE,,,distribution (categorical),"distribution shape [shape, skew, kurtosis]",VARIABLE,,"alx.profile(df,vars=columns)",,,profile_all_columns7_7ACC0B75happiness,visualization," alx.profile(df,vars=columns)  "
358,"profile_all_columns7_7ACC0B75happiness,",,,,Static,,,,,,,,,,,,,,Happiness,,,,,7ACC0B75,,,,,,,,18:00,,,confidence is again normally distributed. ,,,profile_all_columns7_7ACC0B75happiness,profile,FALSE,,,,"distribution shape [shape, skew, kurtosis]",VARIABLE,,"alx.profile(df,vars=columns)",,,profile_all_columns7_7ACC0B75happiness,visualization," alx.profile(df,vars=columns)  "
359,"profile_all_columns7_7ACC0B75happiness, data_dictionary,",,,,Static,,,,,,,,,,,,,,Happiness,,,,,7ACC0B75,,,,,,,,18:09,,,"perception of corruption, is one good? ",,,profile_all_columns7_7ACC0B75happiness,Multi-view Chart,FALSE,,,,variable metadata,DATASET,,"alx.profile(df,vars=columns)",,data_dictionary,"profile_all_columns7_7ACC0B75happiness, data_dictionary","visualization, data_dictionary"," alx.profile(df,vars=columns)  data_dictionary"
360,"profile_all_columns7_7ACC0B75happiness,",,,,Static,,,,,,,,,,,,,,Happiness,,,,,7ACC0B75,,,,,,,,20:44,,,I'm not sure if this visualization is showing me the blank values that are in there.,,,profile_all_columns7_7ACC0B75happiness,profile,FALSE,,,,representation comment,ANALYSIS PROCESS,,"alx.profile(df,vars=columns)",,,profile_all_columns7_7ACC0B75happiness,visualization," alx.profile(df,vars=columns)  "
361,,,,,Static,,,,,,,,,,Prompted generation of len_df2_7ACC0B75happiness,,,,Happiness,,,,,7ACC0B75,,,,,,,,21:00,,,how many rows are there? 2089,,,,none,FALSE,,,,data size,DATASET,,,,,,,   
362,"group_by_country1_7ACC0B75happiness,",,,,Static,,,,,,,,,,,,,,Happiness,,,,,7ACC0B75,,group_by_country1_7ACC0B75happiness,,,,,,21:25,,,"and I think there are many countries. Okay, not all countries have the same number of rows which is super interesting. Looks like 16 is the maximum, because",,,,dataframe,FALSE,,,,missing data,DATASET,,,"df.groupby(""Country name"").count()",,group_by_country1_7ACC0B75happiness,dataframe,"  df.groupby(""Country name"").count() "
363,"profile_all_columns7_7ACC0B75happiness, data_dictionary,",,,,Static,,distribution  (continuous),,,,,,,,,,,,Happiness,,,,,7ACC0B75,,,,,,,,25:55,,,"not suree if the dataset has incorrect values. I would go through the data dictionary verify if all values are correct (i.e., not out of bounds). [WRITTEN]",,,profile_all_columns7_7ACC0B75happiness,Multi-view Chart,FALSE,,,distribution  (continuous),"distribution shape [shape, skew, kurtosis]",VARIABLE,,"alx.profile(df,vars=columns)",,data_dictionary,"profile_all_columns7_7ACC0B75happiness, data_dictionary","visualization, data_dictionary"," alx.profile(df,vars=columns)  data_dictionary"
364,"profile_all_columns7_7ACC0B75happiness,",,,,Static,,distribution  (continuous),,,,,,,,,,,,Happiness,,,,,7ACC0B75,,,,,,,,26:03,,,"like this bar at the end in log Gdp per capita. Now, that would mean either that it's an outlier. Why is there a sudden drop after 10 to 11?",,,profile_all_columns7_7ACC0B75happiness,profile,FALSE,,,distribution  (continuous),distribution outlier (variable),VARIABLE,,"alx.profile(df,vars=columns)",,,profile_all_columns7_7ACC0B75happiness,visualization," alx.profile(df,vars=columns)  "
